name,cuisine,price_level,lat,lon,image_url,category,category_international,opening_hours,address,facebook,phone,email,url,RunDate
ร้านมานาชาบู เฉาก๊วยนมสด,ชาบู/สุกี้ยากี้/หม้อไฟ,-,7.059905,100.4497333,https://img.wongnai.com/p/_-x_/2021/06/09/0787c634bd9e4aee80235df088fab777.jpg,ชาบู/สุกี้ยากี้/หม้อไฟ,Shabu/Sukiyaki/Hot Pot,"{'open': False, 'message': 'จะเปิดในเวลา 16:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'สามแยกคดยาง ม.3บ้านหาร อ.บางกล่ำ จ.สงขลา', 'hint': 'สามแยกคดยางหน้าร้านยาบ้านหารก่อนถึงเซเว่นบ้านหาร', 'subDistrict': {'id': 997, 'name': 'คลองอู่ตะเภา'}, 'district': {'id': 1008, 'name': 'หาดใหญ่'}, 'city': {'id': 6542, 'name': 'สงขลา'}}",-,"9,725,747,720,982,010,000",-,https://www.wongnai.com/delivery/businesses/948815FU,6/29/2021 11:55
ดรีมศรี สลัดผัก & หมูทอดนมสด ลาดพร้าว122(ราม65),อาหารคลีน/สลัด,-,13.7667232,100.6238205,https://img.wongnai.com/p/_-x_/2021/06/13/313519efb7844bf790a270c11dc6f5f5.jpg,อาหารคลีน/สลัด,Clean Food/Salad,"{'open': False, 'message': 'จะเปิดในเวลา 17:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '391 ซอย ลาดพร้าว 122 แขวง พลับพลา เขตวังทองหลาง กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 203, 'name': 'พลับพลา'}, 'district': {'id': 199, 'name': 'วังทองหลาง'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,800769411,-,https://www.wongnai.com/delivery/businesses/953673Zu,6/29/2021 11:55
lalitapromin741@gmail.com,ร้านกาแฟ/ชา,-,9.9868077,98.6364513,https://img.wongnai.com/p/_-x_/2021/05/13/1720671f7d9a4ae79658e7d608536450.jpg,ร้านกาแฟ/ชา,Coffee Shop/Tea House,"{'open': True, 'message': 'จนถึง 22:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'Unnamed Road, ตำบล บางนอน อำเภอเมืองระนอง ระนอง ประเทศไทย', 'hint': '', 'subDistrict': {'id': 5610, 'name': 'บางนอน'}, 'district': {'id': 5604, 'name': 'เมืองระนอง'}, 'city': {'id': 5603, 'name': 'ระนอง'}}",-,612036712,-,https://www.wongnai.com/delivery/businesses/908063lP,6/29/2021 11:55
ร้านลาบยโส สารสาท ลาบยโส,อาหารอีสาน/ร้านส้มตำ,-,13.61084842,100.6907897,https://img.wongnai.com/p/_-x_/2021/02/04/16ad62994dc34f9e83f0e857d236aea6.jpg,อาหารอีสาน/ร้านส้มตำ,Isan Food,"{'open': False, 'message': 'จะเปิดในวันที่ 30 มิ.ย. 2021 เวลา 11:00', 'temporaryCloseStartDate': {'iso': '2021-06-21T06:45:30+07:00', 'full': 'จ., 21 มิ.ย. 2021 06:45:30', 'timePassed': 'เมื่อ อาทิตย์ที่แล้ว'}, 'temporaryCloseEndDate': {'iso': '2021-06-29T06:45:30+07:00', 'full': 'อ., 29 มิ.ย. 2021 06:45:30', 'timePassed': '15 ชั่วโมงที่แล้ว'}, 'closingSoon': False}","{'street': '188/22-23 ม.4 ต.บางพลีใหญ่ อ.บางพลี จ.สมุทรปราการ', 'hint': 'หน้าหมู่บ้านสุวรรณ สุวรรณภูมิ', 'subDistrict': {'id': 959, 'name': 'บางพลีใหญ่'}, 'district': {'id': 955, 'name': 'บางพลี'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,952582311,-,https://www.wongnai.com/delivery/businesses/562488EL,6/29/2021 11:55
Yes​ เป็ด,ชานมไข่มุก,ต่ำกว่า 100 บาท,13.64290835,100.5060208,https://img.wongnai.com/p/_-x_/2019/11/22/7064ae023e1f4422a957d12eab41a52f.jpg,ชานมไข่มุก,Pearl Tea/Bubble Tea,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 10:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '666/4 ประชาอุทิศ แขวง ทุ่งครุ เขตทุ่งครุ กรุงเทพมหานคร ประเทศไทย', 'hint': 'โลตัส แยก 11', 'subDistrict': None, 'district': None, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,"9,227,499,510,825,530,000",-,https://www.wongnai.com/delivery/businesses/463580Hy,6/29/2021 11:55
สะออน อีสาน,อาหารไทย,ต่ำกว่า 100 บาท,13.795038,100.506443,https://img.wongnai.com/p/_-x_/2017/11/04/36fe9d7194ad4948b61c51f66e2957c4.jpg,อาหารไทย,Thai,-,"{'street': '74-4 ซอย จรัญสนิทวงศ์ 85 เขตบางพลัด กรุงเทพมหานคร 10700', 'hint': '', 'subDistrict': {'id': 126, 'name': 'บางอ้อ'}, 'district': {'id': 124, 'name': 'บางพลัด'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,909093412,saoon94@gmail.com,https://www.wongnai.com/delivery/businesses/452122xP,6/29/2021 11:55
ตังเกซีฟู้ด,อาหารทะเล,251 - 500 บาท,12.927299,100.874218,https://img.wongnai.com/p/_-x_/2019/02/27/5fd0ba7e5a3c45b88caea36415e54321.jpg,อาหารทะเล,Seafood,"{'open': True, 'message': 'จนถึงวันพุธ เวลา 01:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ถนนพัทยาสายหนึ่ง', 'hint': '', 'subDistrict': {'id': 16502, 'name': 'เมืองพัทยา'}, 'district': {'id': 301, 'name': 'บางละมุง'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",https://www.facebook.com/TankayRestaurant/,38195610,-,https://www.wongnai.com/delivery/businesses/84185CZ,6/29/2021 11:55
ตำน้องจ๋า,อาหารอีสาน/ร้านส้มตำ,-,13.626424,100.760216,https://img.wongnai.com/p/_-x_/2021/05/27/1faceef7a2e146539ba3db67769745ce.jpg,อาหารอีสาน/ร้านส้มตำ,Isan Food,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 09:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '55/15 ตึกคุณโจ ตึกบำรุงวัดเพลส หมู่ที่7 ซ.มันฑนา ตำบลบางโฉลง อำเภอบางพลี สมุทรปราการ ประเทศไทย', 'hint': '', 'subDistrict': {'id': 957, 'name': 'บางโฉลง'}, 'district': {'id': 955, 'name': 'บางพลี'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,615769434,-,https://www.wongnai.com/delivery/businesses/919599sz,6/29/2021 11:55
C&T  ของทานเล่น,อื่นๆ,-,13.76350511,100.28683,https://img.wongnai.com/p/_-x_/2021/03/08/7cd7e9e14cdd45c38e7bfb1092694d00.jpg,อื่นๆ,Other,"{'open': False, 'message': 'จะเปิดในวันที่ 26 มิ.ย. 2022 เวลา 17:30', 'temporaryCloseStartDate': {'iso': '2021-05-02T00:00:00+07:00', 'full': 'อา., 2 พ.ค. 2021 00:00:00', 'timePassed': 'เมื่อ เดือนที่แล้ว'}, 'temporaryCloseEndDate': {'iso': '2022-06-25T23:59:59+07:00', 'full': 'ส., 25 มิ.ย. 2022 23:59:59', 'timePassed': 'เมื่อ เดือนที่แล้ว'}, 'closingSoon': False}","{'street': '1718 ซอย ร่มเย็น ตำบล บางกระทึก อำเภอสามพราน นครปฐม ประเทศไทย', 'hint': 'บ้านเลขที18/3 หน้าบ้านมีรถเวฟใส่กล่องลาล่ามูฟจอดอยู่ ', 'subDistrict': {'id': 707, 'name': 'บางกระทึก'}, 'district': {'id': 699, 'name': 'สามพราน'}, 'city': {'id': 602, 'name': 'นครปฐม'}}",-,897834442,-,https://www.wongnai.com/delivery/businesses/798571Gh,6/29/2021 11:55
กินข้าวกับครูปิ๊ก,อาหารตามสั่ง,-,13.7456598,100.2298401,https://img.wongnai.com/p/_-x_/2021/04/28/c546bd02c17544178264fa8006459da0.jpg,อาหารตามสั่ง,À La Carte,"{'open': False, 'message': 'จะเปิดในเวลา 17:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '61/580 ม.2ตำบล ท่าตลาด อำเภอสามพราน นครปฐม ประเทศไทย', 'hint': '', 'subDistrict': {'id': 706, 'name': 'ท่าตลาด'}, 'district': {'id': 699, 'name': 'สามพราน'}, 'city': {'id': 602, 'name': 'นครปฐม'}}",-,877055090,-,https://www.wongnai.com/delivery/businesses/876396Ku,6/29/2021 11:55
ตามสั่งพี่เก๋,อาหารตามสั่ง,ต่ำกว่า 100 บาท,13.77120993,100.4257501,https://img.wongnai.com/p/_-x_/2018/05/17/582881c33562445a804c87f0cd0cae3e.jpg,อาหารตามสั่ง,À La Carte,-,"{'street': 'ถนนพุทธมณฑลสาย 1', 'hint': 'เป็นเพิงตั้งอยู่ริม ถนนพุทธมณฑลสาย 1', 'subDistrict': {'id': 99, 'name': 'บางระมาด'}, 'district': {'id': 94, 'name': 'ตลิ่งชัน'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,085-916-7174,-,https://www.wongnai.com/delivery/businesses/333100XG,6/29/2021 11:55
ขนมไข่&กูช่าย,ของหวาน,ต่ำกว่า 100 บาท,8.440556,99.966481,https://img.wongnai.com/p/_-x_/2021/03/20/9d4478ca6f53494f98a19fe8de1df292.jpg,ของหวาน,Dessert,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 04:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ปากนคร', 'hint': 'ตลาดสดคูขวาง ใกล้กับประตู D-106', 'subDistrict': {'id': 2996, 'name': 'ท่าวัง'}, 'district': {'id': 2994, 'name': 'เมืองนครศรีธรรมราช'}, 'city': {'id': 2993, 'name': 'นครศรีธรรมราช'}}",-,937814604,-,https://www.wongnai.com/delivery/businesses/261943HK,6/29/2021 11:55
29 Twenty nine Cafe and Steak,สเต๊ก,-,7.888424977,98.38522694,https://img.wongnai.com/p/_-x_/2021/02/01/5058333efa654d7688b7a63aaf21651a.jpg,สเต๊ก,Steak House,"{'open': True, 'message': 'จนถึง 23:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '53 ถนน สตูล ตำบลตลาดเหนือ อำเภอเมืองภูเก็ต ภูเก็ต ประเทศไทย', 'hint': '', 'subDistrict': {'id': 848, 'name': 'ตลาดเหนือ'}, 'district': {'id': 844, 'name': 'เมืองภูเก็ต'}, 'city': {'id': 843, 'name': 'ภูเก็ต'}}",-,993126751,-,https://www.wongnai.com/delivery/businesses/720672Lb,6/29/2021 11:55
เบญหมูพวง สาขา3,ฟาสต์ฟู้ด/จานด่วน,-,13.81437782,100.0468863,https://img.wongnai.com/p/_-x_/2021/06/12/99aee34c674f4493bb8715e233cb0ae6.jpg,ฟาสต์ฟู้ด/จานด่วน,Fast Food,"{'open': False, 'message': 'จะเปิดในเวลา 09:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '245/22 ราชวิถี ซอย 25 ตำบลพระปฐมเจดีย์ อำเภอเมืองนครปฐม นครปฐม ประเทศไทย', 'hint': '', 'subDistrict': {'id': 614, 'name': 'พระปฐมเจดีย์'}, 'district': {'id': 603, 'name': 'เมืองนครปฐม'}, 'city': {'id': 602, 'name': 'นครปฐม'}}",-,877505735,-,https://www.wongnai.com/delivery/businesses/953706vY,6/29/2021 11:55
ก๋วยเตี๋ยวหมูเด้งสูตรโบราณ,ก๋วยเตี๋ยว,-,13.6923072,100.3697669,https://img.wongnai.com/p/_-x_/2020/09/21/692ac2621d9242c1bc8d4de2b34209ed.jpg,ก๋วยเตี๋ยว,Noodles,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 09:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '42/78 หมู่บ้านอรุณทอง 2 แขวง หนองแขม เขตหนองแขม กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 119, 'name': 'หนองแขม'}, 'district': {'id': 118, 'name': 'หนองแขม'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,990648597,-,https://www.wongnai.com/delivery/businesses/609873mc,6/29/2021 11:55
NN Chicken,สตรีทฟู้ด/รถเข็น,-,13.80451255,99.90979098,https://img.wongnai.com/p/_-x_/2021/05/14/325b2d1ddac146d981c1c1a5d91dd03a.jpg,สตรีทฟู้ด/รถเข็น,Street Food,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 09:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '(จ-ศ) หมู่บ้านทองธารา (ส-อา) ตลาดปลาฟิชวินเลท', 'hint': 'ขนส่ง หมู่บ้านทองธารา , ตลาดปลา (ตลาดนัด ส-อา)', 'subDistrict': {'id': 5695, 'name': 'หนองอ้อ'}, 'district': {'id': 5689, 'name': 'บ้านโป่ง'}, 'city': {'id': 5639, 'name': 'ราชบุรี'}}",-,627076552,-,https://www.wongnai.com/delivery/businesses/909680jA,6/29/2021 11:55
Oishi Kitchen เซ็นทรัล ชลบุรี,อาหารญี่ปุ่น,101 - 250 บาท,13.3356827,100.9701851,https://img.wongnai.com/p/_-x_/2020/09/16/ba2f47cb67454ef5a8ebe7d81e3c32e8.jpg,อาหารญี่ปุ่น,Japanese,"{'open': True, 'message': 'จนถึง 21:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'เลขที่ 55/88-55/89 ศูนย์การค้าเซ็นทรัลพลาซ่า ชลบุรี ชั้น3 ห้องเลขที่ 327  หมู่1', 'hint': 'ชั้น3', 'subDistrict': {'id': 281, 'name': 'เสม็ด'}, 'district': {'id': 270, 'name': 'เมืองชลบุรี'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",-,"09-5368-8465,038-053553",-,https://www.wongnai.com/delivery/businesses/629428wC,6/29/2021 11:55
ซูโม่ซัง บางใหญ่ซิตี้ อาหารญี่ปุ่นออนไลน์  ซ.บางใหญ่ซิตี้14/5 หลังที่3 ซ้ายมือ,อาหารญี่ปุ่น,101 - 250 บาท,13.88263797,100.4012672,https://img.wongnai.com/p/_-x_/2020/05/13/fb4e5286b494461896d6c554dc66a7c1.jpg,อาหารญี่ปุ่น,Japanese,"{'open': True, 'message': 'จนถึง 23:59', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '', 'hint': '', 'subDistrict': {'id': 749, 'name': 'บางรักพัฒนา'}, 'district': {'id': 746, 'name': 'บางบัวทอง'}, 'city': {'id': 716, 'name': 'นนทบุรี'}}",-,649915636,chayathonaun@gmail.com,https://www.wongnai.com/delivery/businesses/522295lr,6/29/2021 11:55
ลูกชิ้นหมูละมุนลิ้น,ปิ้งย่าง,-,13.8262724,100.472026,https://img.wongnai.com/p/_-x_/2021/02/28/fa5af241887d4aa592f2ac735d06d49e.jpg,ปิ้งย่าง,Grill/BBQ,"{'open': False, 'message': 'จะเปิดในวันที่ 1 ม.ค. 2022 เวลา 17:00', 'temporaryCloseStartDate': {'iso': '2021-06-14T00:00:00+07:00', 'full': 'จ., 14 มิ.ย. 2021 00:00:00', 'timePassed': 'เมื่อ 2 อาทิตย์ที่แล้ว'}, 'temporaryCloseEndDate': {'iso': '2021-12-31T23:59:59+07:00', 'full': 'ศ., 31 ธ.ค. 2021 23:59:59', 'timePassed': 'เมื่อ เดือนที่แล้ว'}, 'closingSoon': False}","{'street': '289 ซอย บางกรวย-ไทรน้อย 33 ตำบล บางสีทอง อำเภอเมืองนนทบุรี นนทบุรี ประเทศไทย', 'hint': '', 'subDistrict': {'id': 741, 'name': 'บางสีทอง'}, 'district': {'id': 736, 'name': 'บางกรวย'}, 'city': {'id': 716, 'name': 'นนทบุรี'}}",-,632425963,-,https://www.wongnai.com/delivery/businesses/790693RI,6/29/2021 11:55
ร้านแกงคนเคยรวย @ตลาดพระปิ่น3,อาหารไทย,ต่ำกว่า 100 บาท,13.8583283,100.4097915,https://img.wongnai.com/p/_-x_/2021/05/16/7e925a2069864c8b951db12351dff553.jpg,อาหารไทย,Thai,"{'open': False, 'message': 'จะเปิดในวันที่ 2 ก.ค. 2021 เวลา 14:30', 'temporaryCloseStartDate': {'iso': '2021-06-30T00:00:00+07:00', 'full': 'พ., 30 มิ.ย. 2021 00:00:00', 'timePassed': '2 ชั่วโมงที่แล้ว'}, 'temporaryCloseEndDate': {'iso': '2021-07-01T23:59:59+07:00', 'full': 'พฤ., 1 ก.ค. 2021 23:59:59', 'timePassed': 'สักครู่ที่ผ่านมา'}, 'closingSoon': False}","{'street': '67/10 ซอย หมู่บ้านพระปิ่น 3 ซอย 1 ตำบล บางแม่นาง อำเภอบางใหญ่ นนทบุรี ประเทศไทย', 'hint': 'ล็อคที่44 อยู่ในโดม โซนตลาดสด ตรงข้ามร้านผลไม้(มีแกงสองร้านติดกัน ร้านนี้จะมีป้ายร้าน ฅนเคยรวย) ด้านข้างเป็นร้านดอกไม้', 'subDistrict': {'id': 757, 'name': 'บางแม่นาง'}, 'district': {'id': 755, 'name': 'บางใหญ่'}, 'city': {'id': 716, 'name': 'นนทบุรี'}}",-,"8,914,441,890,824,910,000",-,https://www.wongnai.com/delivery/businesses/528546sX,6/29/2021 11:55
HUUS BURGER,อาหารอเมริกัน,101 - 250 บาท,13.70855996,100.468153,https://img.wongnai.com/p/_-x_/2021/05/05/d054986a2931465d8f3e5113008e844d.jpg,อาหารอเมริกัน,American,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 10:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '44/61 ซอย วุฒากาศ 32  ', 'hint': '', 'subDistrict': {'id': 163, 'name': 'บางค้อ'}, 'district': {'id': 161, 'name': 'จอมทอง'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,089-887-7838,-,https://www.wongnai.com/delivery/businesses/502067UB,6/29/2021 11:55
ใหม่ ตำนัว ลาบยโส by หนุ่ยลาบยโส แซ่บอีสาน,อาหารอีสาน/ร้านส้มตำ,ต่ำกว่า 100 บาท,13.80316116,100.5216597,https://img.wongnai.com/p/_-x_/2020/04/06/bd23ae59cd0f45f49dbdd9fea690c3d6.jpg,อาหารอีสาน/ร้านส้มตำ,Isan Food,"{'open': False, 'message': 'จะเปิดในเวลา 15:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '130 ถ. ประชาราษฎร์สาย1 แขวง บางซื่อ เขตบางซื่อ กรุงเทพมหานคร ประเทศไทย', 'hint': 'ข้างปั้มเชลล์บางโพ', 'subDistrict': {'id': 20, 'name': 'ถนนนครไชยศรี'}, 'district': {'id': 15, 'name': 'ดุสิต'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",https://www.facebook.com/หนุ่ยลาบยโส,"8,901,089,310,624,510,000",-,https://www.wongnai.com/delivery/businesses/535918SZ,6/29/2021 11:55
ครัวคุณต้อย  หมึกดำขำกลิ้ง,อาหารตามสั่ง,-,13.66896719,100.4814781,https://img.wongnai.com/p/_-x_/2020/12/27/51a59779cfbf41dc915ca8ec97a020ac.jpg,อาหารตามสั่ง,À La Carte,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 10:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '139 สุขสวัสดิ์ แขวง บางปะกอก เขตราษฎร์บูรณะ กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 122, 'name': 'บางปะกอก'}, 'district': {'id': 121, 'name': 'ราษฎร์บูรณะ'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,826135272,-,https://www.wongnai.com/delivery/businesses/711344Oz,6/29/2021 11:55
หมูตู้ หมูทอดจรัญ2,อาหารตามสั่ง,-,13.73099414,100.4739876,https://img.wongnai.com/p/_-x_/2021/01/23/dbf74f959e9f45b7867844c7088e76a3.jpg,อาหารตามสั่ง,À La Carte,"{'open': False, 'message': 'จนถึง 03:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '29 ซอย จรัญสนิทวงศ์ 2 แขวง วัดท่าพระ เขตบางกอกใหญ่ กรุงเทพมหานคร ประเทศไทย', 'hint': '', 'subDistrict': {'id': 84, 'name': 'วัดท่าพระ'}, 'district': {'id': 82, 'name': 'บางกอกใหญ่'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,917878866,-,https://www.wongnai.com/delivery/businesses/740530DD,6/29/2021 11:55
หมูหม้อเทพ ปตท หนองแขม (เพชรเกษม69),อาหารไทย,-,13.7071443,100.3700199,https://img.wongnai.com/p/_-x_/2021/06/02/5683ffc477824de588fa73416a6d760c.jpg,อาหารไทย,Thai,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 07:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '7/5 ถ. เพชรเกษม แขวง หนองค้างพลู เขตหนองแขม กรุงเทพมหานคร ประเทศไทย', 'hint': 'อยู่ใน ปตท หนองแขม เพชรเกษม 69', 'subDistrict': {'id': 120, 'name': 'หนองค้างพลู'}, 'district': {'id': 118, 'name': 'หนองแขม'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,818545867,-,https://www.wongnai.com/delivery/businesses/938756rW,6/29/2021 11:55
แซ่บขนมจีนตีนไก่,อาหารจานเดียว,-,13.75871995,100.2853475,https://img.wongnai.com/p/_-x_/2021/03/12/64fd947ba6064b3d86051ff148d58591.jpg,อาหารจานเดียว,Rice Dish,"{'open': False, 'message': 'จะเปิดในวันที่ 25 เม.ย. 2022 เวลา 9:00', 'temporaryCloseStartDate': {'iso': '2021-04-24T00:00:00+07:00', 'full': 'ส., 24 เม.ย. 2021 00:00:00', 'timePassed': 'เมื่อ 2 เดือนที่แล้ว'}, 'temporaryCloseEndDate': {'iso': '2022-04-24T23:59:59+07:00', 'full': 'อา., 24 เม.ย. 2022 23:59:59', 'timePassed': 'เมื่อ เดือนที่แล้ว'}, 'closingSoon': False}","{'street': '54/6 ท่าเกวียน-พุทธมณฑลสาย 5 ตำบล ไร่ขิง อำเภอสามพราน นครปฐม ประเทศไทย', 'hint': '', 'subDistrict': {'id': 707, 'name': 'บางกระทึก'}, 'district': {'id': 699, 'name': 'สามพราน'}, 'city': {'id': 602, 'name': 'นครปฐม'}}",-,801987081,-,https://www.wongnai.com/delivery/businesses/731905vA,6/29/2021 11:55
ไก่ทอดเกาหลี Seoul Me,อาหารเกาหลี,-,13.69619324,100.4868178,https://img.wongnai.com/p/_-x_/2021/03/13/e843217a4724477fb69995d4f0ea5d8a.jpg,อาหารเกาหลี,Korean,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 15:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '91 เจริญนคร 65 แขวง ดาวคะนอง เขตธนบุรี กรุงเทพมหานคร ประเทศไทย', 'hint': 'เข้าซอยเจริญนคร65 ประมาณ5เมตร ร้านอยู่มุมแยกแรกซ้ายมือ', 'subDistrict': {'id': 80, 'name': 'ดาวคะนอง'}, 'district': {'id': 74, 'name': 'ธนบุรี'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,"9,009,292,990,841,420,000",-,https://www.wongnai.com/delivery/businesses/546031tM,6/29/2021 11:55
เอก ข้าวมันไก่ตอน,อาหารจานเดียว,-,13.58511707,100.8519186,https://img.wongnai.com/p/_-x_/2020/11/03/3ada74b27e5d4e7e8635751703680d0b.jpg,อาหารจานเดียว,Rice Dish,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 06:00', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': 'ทางคู่ขนาน ถนนบางนา-ตราด ตำบล บางบ่อ อำเภอบางบ่อ สมุทรปราการ ประเทศไทย', 'hint': '', 'subDistrict': {'id': 950, 'name': 'บางบ่อ'}, 'district': {'id': 946, 'name': 'บางบ่อ'}, 'city': {'id': 931, 'name': 'สมุทรปราการ'}}",-,617848992,-,https://www.wongnai.com/delivery/businesses/664861Nw,6/29/2021 11:55
ส้มตำวสวัตติ์,อาหารอีสาน/ร้านส้มตำ,-,13.15441973,100.9330801,https://img.wongnai.com/p/_-x_/2021/04/28/08115475160d42079edbf4331ba53588.jpg,อาหารอีสาน/ร้านส้มตำ,Isan Food,"{'open': True, 'message': 'จนถึง 19:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': True}","{'street': '3/7เก้ากิโล ตำบลสุรศักดิ์ อำเภอศรีราชา ชลบุรี ประเทศไทย', 'hint': '', 'subDistrict': {'id': 358, 'name': 'สุรศักดิ์'}, 'district': {'id': 352, 'name': 'ศรีราชา'}, 'city': {'id': 269, 'name': 'ชลบุรี'}}",-,805635175,-,https://www.wongnai.com/delivery/businesses/876710XY,6/29/2021 11:55
ขนมจีน ครัวน้องน้ำ,อาหารจานเดียว/อาหารไทย,ต่ำกว่า 100 บาท,13.75500801,100.5212368,https://img.wongnai.com/p/_-x_/2021/05/18/b61aefda2c2a4a3b922a7ed7a3a4be06.jpg,อาหารจานเดียว/อาหารไทย,Rice Dish/Thai,"{'open': False, 'message': 'จะเปิดในวันที่ 21 ต.ค. 2021 เวลา 10:30', 'temporaryCloseStartDate': {'iso': '2021-06-04T00:00:00+07:00', 'full': 'ศ., 4 มิ.ย. 2021 00:00:00', 'timePassed': 'เมื่อ 3 อาทิตย์ที่แล้ว'}, 'temporaryCloseEndDate': {'iso': '2021-10-20T23:59:59+07:00', 'full': 'พ., 20 ต.ค. 2021 23:59:59', 'timePassed': 'เมื่อ เดือนที่แล้ว'}, 'closingSoon': False}","{'street': 'เพชรจินดาแมนชั่น5 พระราม6 ซอย23 ', 'hint': 'เพชรจินดาแมนชั่น5 พระราม6 ซอย23 วิ่งเข้ามาสุดซอยเจอศาลพระภูมิ ตึกจะอยู่ซ้ายมือสีขาวค่ะ', 'subDistrict': {'id': 173, 'name': 'ถนนเพชรบุรี'}, 'district': {'id': 170, 'name': 'ราชเทวี'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",-,"8,286,972,960,864,590,000",Vunladarrin@icloud.com,https://www.wongnai.com/delivery/businesses/887619FM,6/29/2021 11:55
บะจ่างม่าใส Bajangmasai ,อาหารคลีน/สลัด/อาหารจีน/อาหารฟิวชั่น,ต่ำกว่า 100 บาท,13.6331932,100.6154914,https://img.wongnai.com/p/_-x_/2020/08/22/e446508c4261432fa05615bc51238f4b.jpg,อาหารคลีน/สลัด/อาหารจีน/อาหารฟิวชั่น,Clean Food/Salad/Chinese/Fusion Food,"{'open': False, 'message': 'จะเปิดในวันพุธ เวลา 06:30', 'temporaryCloseStartDate': None, 'temporaryCloseEndDate': None, 'closingSoon': False}","{'street': '898-899 ซอยหมอเสนอ ถ.เทพารักษ์ ', 'hint': '', 'subDistrict': {'id': 98, 'name': 'บางพรม'}, 'district': {'id': 94, 'name': 'ตลิ่งชัน'}, 'city': {'id': 1, 'name': 'กรุงเทพมหานคร'}}",https://www.facebook.com/Bajangmasai,"9,099,155,990,815,590,000",-,https://www.wongnai.com/delivery/businesses/467037Kw,6/29/2021 11:55
